timestamp,cpu_user,cpu_system,cpu_iowait,load1,load5,load15,mem_used,mem_free
2025-11-05T11:09:45Z,0.50,0.50,0.13
0.50,0.50,0.13,0.00,0.02,0.00,1366,6474
2025-11-05T11:09:47Z,0.12,0.12,0.00
0.12,0.12,0.00,0.00,0.02,0.00,1363,6477
2025-11-05T11:09:48Z,0.25,0.63,0.00
0.25,0.63,0.00,0.00,0.02,0.00,1364,6475
2025-11-05T11:09:49Z,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.02,0.00,1365,6475
2025-11-05T11:09:50Z,0.25,0.62,0.00
0.25,0.62,0.00,0.00,0.02,0.00,1367,6472
2025-11-05T11:09:51Z,0.13,0.00,0.00
0.13,0.00,0.00,0.00,0.02,0.00,1365,6475
2025-11-05T11:09:52Z,0.13,0.25,0.13
0.13,0.25,0.13,0.00,0.02,0.00,1367,6472
2025-11-05T11:09:53Z,0.12,0.00,0.00
0.12,0.00,0.00,0.00,0.02,0.00,1368,6472
2025-11-05T11:09:54Z,0.25,0.50,0.00
0.25,0.50,0.00,0.00,0.02,0.00,1368,6472
2025-11-05T11:09:55Z,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.02,0.00,1368,6472
2025-11-05T11:09:56Z,0.62,0.75,0.00
0.62,0.75,0.00,0.00,0.02,0.00,1363,6477
2025-11-05T11:09:57Z,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.02,0.00,1364,6476
2025-11-05T11:09:58Z,0.25,0.25,0.00
0.25,0.25,0.00,0.00,0.02,0.00,1364,6476
